"Type","From","To","Anchor Text","Alt Text","Follow","Target","Rel","Status Code","Status","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"Hyperlink","https://irishealing.com/blog/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/addiction-treatment/stimulants/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/addiction-treatment/stimulants/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/addiction-treatment/stimulants/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/div/section[1]/div/div/div/div/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/addiction-treatment/stimulants/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/addiction-treatment/stimulants/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/drug-rehab-in-woodland-hills/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/drug-rehab-in-woodland-hills/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/drug-rehab-in-woodland-hills/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div[1]/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/drug-rehab-in-woodland-hills/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/drug-rehab-in-woodland-hills/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/outpatient-rehab-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/outpatient-rehab-los-angeles/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/outpatient-rehab-los-angeles/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/div/section[1]/div/div/div/div/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/outpatient-rehab-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/outpatient-rehab-los-angeles/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/tms-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/tms-los-angeles/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/tms-los-angeles/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/div/section[1]/div/div/div/div/div/div/div/div/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/tms-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/tms-los-angeles/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/dual-diagnosis-in-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/dual-diagnosis-in-los-angeles/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/dual-diagnosis-in-los-angeles/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div[1]/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/dual-diagnosis-in-los-angeles/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/dual-diagnosis-in-los-angeles/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/healthnet-coverage/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/healthnet-coverage/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/healthnet-coverage/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/div/section[1]/div/div/div/div/div/div/div/div/div/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/healthnet-coverage/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/healthnet-coverage/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/areas-we-serve/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/areas-we-serve/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/areas-we-serve/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div[1]/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/areas-we-serve/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/areas-we-serve/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/programs/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/programs/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/programs/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div/div/div/div/div/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/programs/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/programs/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/therapy/sound-bath-meditation/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/therapy/sound-bath-meditation/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/therapy/sound-bath-meditation/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div/div/div/div/div/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/therapy/sound-bath-meditation/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/therapy/sound-bath-meditation/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/online-insurance-verification/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/online-insurance-verification/","https://irishealing.com/","","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[2]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
"Hyperlink","https://irishealing.com/online-insurance-verification/","https://irishealing.com/","Home","","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/div/section/div/div/div/div/div/div/div/div/div[1]/section[1]/div/div/div/div/div/div/div/div/div[@class='breadcrumb-main']/div/div/ol/li[1]/a","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/online-insurance-verification/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/footer/div/div/section[2]/div/div[1]/div/div[1]/div/div/div/a","Footer","HTML","341309","65671"
"Hyperlink","https://irishealing.com/online-insurance-verification/","https://irishealing.com/","","Iris Healing® – Luxury Addiction Treatment","True","","","200","OK","Absolute","//body/div[@class='canvas-mobile']/div/div[@class='top-canvas']/a[@class='logo-mm']","Content","HTML","341309","65671"
"Hyperlink","https://irishealing.com/virtual-mental-health-services-california/","https://irishealing.com/","","Home","True","","","200","OK","Absolute","//body/div[@class='wrapper-page']/header/div/div/div/div/section[1]/div/div/div/section[1]/div/div[1]/div/div[1]/div/div/div/a","Header","HTML","341309","65671"
